N,URBANSIMX,URBANSIMY
5137,1537092.57861000000,7390975.82624
5138,1537072.07384000000,7389656.39034
5139,1542333.05504000000,7385653.09909
5140,1477354.34692000000,7375484.00374
5141,1538716.73089000000,7380443.59398
5142,1483899.44817000000,7375409.41265
5143,1542307.61136000000,7380365.74660
5144,1542293.11851000000,7381747.35872
5145,1550018.48545000000,7369779.78057
5146,1551992.11922000000,7369571.19532
5147,1555116.23363000000,7372487.03522
5148,1555033.00429000000,7367534.11701
5149,1513908.50548000000,7448099.66143
5150,1491448.84135000000,7375356.46493
5151,1544920.04173000000,7380364.32633
5152,1475833.89420000000,7356145.83882
5153,1544978.33147000000,7385648.59278
5154,1547635.46291000000,7380344.52424
5155,1547655.90670000000,7382152.32078
5156,1555526.42490000000,7379371.63089
5157,1549299.35347000000,7380343.79523
5158,1499622.25820000000,7400444.86893
5159,1475657.92737000000,7359585.63393
5160,1483303.70876000000,7354717.03515
5161,1552111.16887000000,7378973.34213
5162,1492207.03766000000,7356472.84270
5163,1557472.69842000000,7377640.06199
5164,1547595.37665000000,7383701.00355
5165,1506089.88373000000,7448241.38304
5166,1558875.21682000000,7383554.99216
5167,1558174.11919000000,7377227.27088
5168,1563690.46307000000,7377337.62076
5169,1496310.35822000000,7357165.02940
5170,1507666.69735000000,7396379.09953
5171,1529510.60679000000,7520591.41000
5172,1518296.49802000000,7346191.64578
5173,1506297.43557000000,7393089.30098
5174,1525446.88207000000,7372678.89898
5175,1528057.83775000000,7376508.58113
5176,1532200.97741000000,7523597.24654
5177,1532199.09307000000,7526173.83747
5178,1533387.37941000000,7526157.78557
5179,1533994.64207000000,7526151.47668
5180,1532201.75448000000,7524027.23132
5181,1531461.44689000000,7524334.73545
5182,1532193.67215000000,7524851.04003
5183,1516482.17789000000,7448570.78446
5184,1513481.28755000000,7437433.88552
5185,1501401.60550000000,7433238.42009
5186,1535689.49174000000,7510156.94839
5187,1525459.02423000000,7521716.82385
5188,1516161.45229000000,7448979.18121
5189,1534532.70945000000,7520555.01620
5190,1526872.51258000000,7537322.32160
5191,1498077.53444000000,7366519.85473
5192,1529997.16339000000,7504672.03500
5193,1532160.11852000000,7504678.05127
5194,1519156.23213000000,7533638.20112
5195,1510538.33270000000,7446885.45849
5196,1532567.15894000000,7504670.57163
5197,1533867.27869000000,7507431.93066
5198,1535691.95229000000,7504652.63351
5199,1535688.92088000000,7507432.67608
5200,1509633.32278000000,7446742.36434
5201,1526396.22739000000,7423856.32826
5202,1537530.09770000000,7504637.05773
5203,1548154.58848000000,7360548.47592
5204,1513274.65752000000,7376011.20295
5205,1513231.17833000000,7373871.17402
5206,1513260.70544000000,7377865.38112
5207,1515887.85700000000,7373848.01285
5208,1518531.52877000000,7373849.14743
5209,1518550.01711000000,7375963.10129
5210,1518555.86910000000,7379257.48042
5211,1518564.21454000000,7377806.69288
5212,1556129.38142000000,7370937.19646
5213,1551712.16517000000,7365158.68450
5214,1521188.57316000000,7373805.96750
5215,1523833.59238000000,7377529.08680
5216,1528505.77350000000,7372603.55223
5217,1519264.17646000000,7417568.60776
5218,1531837.41031000000,7372538.13192
5219,1521202.31267000000,7379102.39442
5220,1514632.61194000000,7442081.32858
5221,1531840.95115000000,7374755.93855
5222,1536996.69698000000,7372491.47795
5223,1515946.69531000000,7442994.78106
5224,1537028.70947000000,7377778.82664
5225,1539803.62361000000,7372473.80586
5226,1542260.53027000000,7372468.65186
5227,1542322.05447000000,7377848.58718
5228,1537024.38086000000,7374276.84458
5229,1530970.89956000000,7372574.47743
5230,1531831.11382000000,7376469.03720
5231,1550563.83097000000,7363379.87494
5232,1521188.22900000000,7377556.54239
5233,1506464.08642000000,7394921.56018
5234,1542861.62465000000,7372466.04299
5235,1537025.00160000000,7378996.39827
5236,1514777.46579000000,7433502.98078
5237,1513221.41999000000,7371573.81258
5238,1518511.35610000000,7370465.42924
5239,1531821.12209000000,7370778.16113
5240,1526055.65357000000,7392897.94153
5241,1544879.68733000000,7371949.22354
5242,1547542.61197000000,7371615.89275
5243,1544887.51318000000,7367147.82269
5244,1520977.46924000000,7349638.49787
5245,1513167.20276000000,7359309.22651
5246,1510554.81579000000,7359317.19193
5247,1539916.93801000000,7402318.14533
5248,1518479.67780000000,7364597.26300
5249,1513183.41057000000,7362200.62162
5250,1518472.25765000000,7362460.73152
5251,1541322.21556000000,7393925.95190
5252,1518438.00884000000,7359280.42053
5253,1515773.08694000000,7359291.37421
5254,1519754.06265000000,7359274.84795
5255,1521096.29612000000,7359282.55201
5256,1554036.86336000000,7371273.10065
5257,1521172.73491000000,7368535.46660
5258,1541526.60940000000,7392958.60639
5259,1526357.65709000000,7360904.44562
5260,1533153.61576000000,7377571.74700
5261,1515116.23741000000,7433944.73032
5262,1530411.08596000000,7360848.93140
5263,1531428.41509000000,7360858.04722
5264,1539742.27434000000,7376041.63579
5265,1542289.56331000000,7374930.76771
5266,1543870.03725000000,7374415.53372
5267,1521123.65051000000,7363092.94563
5268,1531894.44511000000,7360857.43762
5269,1532416.39706000000,7360834.17538
5270,1515701.32674000000,7433790.58044
5271,1531636.81401000000,7364577.61276
5272,1538090.23531000000,7392950.75600
5273,1531700.00779000000,7367240.32711
5274,1534290.42063000000,7360821.94624
5275,1537230.57271000000,7360894.59048
5276,1516027.90597000000,7433503.65389
5277,1537251.14285000000,7363823.41460
5278,1515884.60790000000,7432744.68133
5279,1515366.84734000000,7432607.12289
5280,1544877.22370000000,7365506.80804
5281,1539245.66162000000,7360893.01003
5282,1541780.13182000000,7361317.76699
5283,1543825.74136000000,7361485.92728
5284,1544130.78105000000,7362322.36525
5285,1531996.62867000000,7523179.20508
5286,1558608.38938000000,7395940.30421
5287,1536236.23145000000,7360882.32795
5288,1528880.48809000000,7443689.95075
5289,1530319.20953000000,7412126.16715
5290,1553223.92614000000,7401433.00282
5291,1528884.77424000000,7444083.82243
5292,1555971.68346000000,7413306.70849
5293,1514662.39492000000,7432970.63019
5294,1506181.49885000000,7447158.84723
5295,1532203.82223000000,7352687.35492
5296,1513097.75310000000,7347395.79575
5297,1531770.22351000000,7351037.37693
5298,1530819.82081000000,7408636.44800
5299,1537272.35675000000,7351308.46382
5300,1516507.08781000000,7342899.56847
5301,1513164.48011000000,7357497.63708
5302,1515716.68989000000,7347387.84520
5303,1518033.69393000000,7347381.44140
5304,1492174.69457000000,7453792.46032
5305,1518342.88654000000,7348403.86254
5306,1494808.81659000000,7391168.72354
5307,1555399.16445000000,7406132.20066
5308,1498074.43226000000,7391141.63420
5309,1493829.28139000000,7383300.47204
5310,1513124.76482000000,7350013.67085
5311,1504746.72451000000,7391101.37549
5312,1513118.06400000000,7351291.43205
5313,1518447.97434000000,7357544.38066
5314,1520859.48270000000,7346212.90154
5315,1527597.20460000000,7346099.69696
5316,1529280.56597000000,7345471.67521
5317,1529607.25620000000,7345121.03378
5318,1487793.72521000000,7691936.89461
5319,1531743.31002000000,7348384.02195
5320,1557770.46004000000,7400234.51679
5321,1518322.59802000000,7347363.40699
5322,1510547.75226000000,7371962.10147
5323,1534230.88549000000,7351335.40529
5324,1492533.72305000000,7657330.87845
5325,1515031.42949000000,7432720.05183
5326,1534276.51623000000,7358094.62505
5327,1544893.81167000000,7355159.07293
5328,1538893.04674000000,7357136.51134
5329,1510896.20461000000,7367297.30996
5330,1542817.32962000000,7448375.99946
5331,1518408.51723000000,7351265.99543
5332,1529846.47071000000,7344836.78791
5333,1533532.54811000000,7349300.68173
5334,1529817.09375000000,7409750.55558
5335,1507913.53294000000,7367289.72125
5336,1509022.27511000000,7367296.37898
5337,1559920.13382000000,7394979.63887
5338,1507859.49653000000,7373745.08906
5339,1552217.61496000000,7365726.06861
5340,1549228.85995000000,7365154.92554
5341,1507884.91624000000,7377880.37927
5342,1498336.16473000000,7359432.31066
5343,1526356.24870000000,7533547.92304
5344,1510602.92906000000,7364650.45561
5345,1536095.18178000000,7347691.67338
5346,1513371.22418000000,7415043.55461
5347,1538974.20001000000,7349841.36510
5348,1481371.82996000000,7642104.16364
5349,1543038.60059000000,7352775.17736
5350,1482509.51436000000,7405157.10142
5351,1542356.44168000000,7352204.47943
5352,1492354.99296000000,7401781.24945
5353,1489297.24158000000,7401810.67732
5354,1492413.07997000000,7391164.73086
5355,1500126.72840000000,7404582.97947
5356,1529523.24048000000,7372589.70358
5357,1530093.14546000000,7372584.29230
5358,1515385.97538000000,7434405.77256
5359,1494841.58567000000,7397434.80824
5360,1552374.75260000000,7390991.40930
5361,1528893.42222000000,7444858.43837
5362,1501664.24748000000,7401732.60328
5363,1517339.94457000000,7406940.35807
5364,1528905.54659000000,7448435.95893
5365,1528901.53314000000,7446860.54346
5366,1528921.27704000000,7450822.11655
5367,1528933.18506000000,7451600.03759
5368,1528918.68500000000,7452404.06291
5369,1528938.62255000000,7454797.84033
5370,1529359.99581000000,7456808.01210
5371,1538632.05710000000,7354571.86803
5372,1538713.22976000000,7355413.02698
5373,1531214.86480000000,7403160.75839
5374,1537394.48289000000,7404929.21495
5375,1516655.77716000000,7428791.05031
5376,1483422.34167000000,7644793.62426
5377,1556445.86491000000,7387302.84594
5378,1497463.44772000000,7383310.14674
5379,1516125.74417000000,7428505.73299
5380,1505981.57486000000,7447676.24645
5381,1486572.08402000000,7393881.16690
5382,1511464.64474000000,7354041.95478
5383,1489564.27673000000,7391190.93483
5384,1515670.41003000000,7423248.63751
5385,1503843.56233000000,7383245.91857
5386,1507903.66980000000,7383170.86165
5387,1493277.75552000000,7383318.91342
5388,1554271.79833000000,7390408.25499
5389,1508080.46739000000,7390076.96239
5390,1501440.81192000000,7356790.67275
5391,1485042.27653000000,7360512.56446
5392,1508188.57843000000,7396368.98322
5393,1554768.75361000000,7390168.23922
5394,1508098.85898000000,7401678.59592
5395,1506900.03781000000,7406952.28254
5396,1506836.60852000000,7412248.95313
5397,1506855.35904000000,7417519.86282
5398,1507106.91391000000,7422824.95949
5399,1507327.87841000000,7425474.78515
5400,1527115.43037000000,7408332.49242
5401,1542201.30555000000,7357429.96339
5402,1523204.33947000000,7413846.62094
5403,1526353.97372000000,7367264.69474
5404,1547501.71334000000,7360530.05713
5405,1524572.24775000000,7419260.03382
5406,1547507.46597000000,7361915.63204
5407,1524802.38136000000,7420341.95294
5408,1546154.30068000000,7365730.47916
5409,1524804.27378000000,7425506.91745
5410,1547997.88180000000,7365583.75770
5411,1542385.28676000000,7362130.15199
5412,1542234.01178000000,7364376.70226
5413,1542205.96048000000,7367188.24819
5414,1542234.75704000000,7370752.56961
5415,1546523.27720000000,7376070.90222
5416,1542193.98639000000,7355255.01075
5417,1546697.76347000000,7377693.17889
5418,1513210.07876000000,7367267.94951
5419,1518492.65963000000,7367245.39558
5420,1521149.02423000000,7367222.77520
5421,1515575.02753000000,7422716.40528
5422,1533284.50120000000,7367230.99402
5423,1537036.89220000000,7367215.66899
5424,1555911.70890000000,7369403.28526
5425,1489320.03300000000,7360635.67951
5426,1556182.08038000000,7375489.55512
5427,1554809.90548000000,7389859.96942
5428,1537063.38527000000,7383171.23009
5429,1558220.30787000000,7389213.28406
5430,1538804.26038000000,7383141.81539
5431,1539889.40018000000,7380410.94933
5432,1548455.16882000000,7388290.83086
5433,1510663.83090000000,7393403.29250
5434,1513360.82831000000,7396375.84453
5435,1510679.46283000000,7396383.35341
5436,1518628.38073000000,7396363.54568
5437,1510701.04112000000,7398900.70455
5438,1544522.69111000000,7390125.84585
5439,1515152.84653000000,7396359.92179
5440,1521280.18482000000,7396362.41603
5441,1524632.96893000000,7396027.27935
5442,1517107.55570000000,7429555.08684
5443,1492492.42536000000,7657672.46399
5444,1515184.61787000000,7422691.17442
5445,1527334.95000000000,7450054.55928
5446,1551005.69649000000,7392217.57560
5447,1515381.07411000000,7423338.86021
5448,1536367.44708000000,7367224.11240
5449,1535457.32557000000,7372518.74606
5450,1515523.10530000000,7423182.14628
5451,1533728.79194000000,7383198.02163
5452,1529355.12831000000,7453992.55815
5453,1489309.30679000000,7362435.08213
5454,1540882.31382000000,7396809.74472
5455,1529493.48065000000,7399455.36141
5456,1529852.78196000000,7403172.60597
5457,1531043.58265000000,7407826.73213
5458,1530278.95929000000,7414676.97965
5459,1553916.96438000000,7431827.84672
5460,1530708.01807000000,7423903.27969
5461,1515719.37248000000,7423294.86830
5462,1553542.84136000000,7396190.20765
5463,1550722.30404000000,7364362.07520
5464,1522981.53079000000,7359601.86565
5465,1546843.05557000000,7402498.69469
5466,1528889.67407000000,7442101.48926
5467,1515144.59082000000,7422234.74806
5468,1528892.99995000000,7446066.23458
5469,1528906.76503000000,7447658.11581
5470,1528919.23357000000,7450040.97101
5471,1515241.36925000000,7411733.01851
5472,1485050.76005000000,7383348.14518
5473,1474791.53527000000,7375507.07867
5474,1484300.09251000000,7372040.84792
5475,1481872.65144000000,7364971.48792
5476,1526387.40598000000,7420474.27545
5477,1515423.21949000000,7412068.82790
5478,1501875.40423000000,7364720.08985
5479,1489286.22460000000,7356323.30133
5480,1537024.84641000000,7507424.03078
5481,1516671.13131000000,7448246.95709
5482,1532421.28590000000,7507425.83943
5483,1526562.57237000000,7499269.21770
5484,1529283.52684000000,7499268.63235
5485,1529308.92083000000,7501674.64357
5486,1527741.29953000000,7533562.57204
5487,1540036.42286000000,7397520.58803
5488,1540184.46372000000,7398030.14430
5489,1535644.82100000000,7499207.13837
5490,1535663.81736000000,7501586.86288
5491,1527997.27309000000,7533570.63055
5492,1526825.76600000000,7526772.70960
5493,1537469.73345000000,7499207.89151
5494,1537495.41239000000,7501567.96381
5495,1518515.74825000000,7403376.38664
5496,1493471.13739000000,7364765.20064
5497,1526549.89289000000,7494677.34701
5498,1518198.57251000000,7403742.13467
5499,1529251.18176000000,7494670.07585
5500,1530767.96425000000,7494600.11814
5501,1486638.39965000000,7364816.40772
5502,1541816.71469000000,7390983.30485
5503,1531433.99969000000,7494643.37469
5504,1531972.14826000000,7494666.19465
5505,1532015.68139000000,7496776.90596
5506,1533797.37358000000,7494611.15353
5507,1543429.15949000000,7360534.60071
5508,1507908.40043000000,7364674.34538
5509,1528703.28088000000,7531267.28446
5510,1535153.45119000000,7494520.56297
5511,1523593.77376000000,7447686.82107
5512,1531852.32075000000,7399039.00437
5513,1535635.16877000000,7496348.26991
5514,1539688.90115000000,7398598.35752
5515,1547972.80982000000,7399134.98474
5516,1537450.84467000000,7494547.03052
5517,1514639.20572000000,7447739.59111
5518,1540026.91551000000,7494627.62601
5519,1541238.01329000000,7494634.65306
5520,1486851.22868000000,7417653.44054
5521,1547632.11791000000,7399595.78735
5522,1533413.06029000000,7527946.79117
5523,1513191.23096000000,7364615.83543
5524,1522280.65983000000,7390752.80412
5525,1490494.54463000000,7364764.46501
5526,1486396.79451000000,7355351.04109
5527,1554198.93072000000,7401389.37158
5528,1491928.80118000000,7354167.66461
5529,1490471.84389000000,7396458.98595
5530,1530496.04181000000,7449229.57623
5531,1530484.22672000000,7448435.24616
5532,1530488.80210000000,7447644.29348
5533,1530486.83218000000,7446850.02136
5534,1530478.24105000000,7446065.55765
5535,1530476.27043000000,7445271.28651
5536,1530461.15266000000,7444480.22191
5537,1494743.69770000000,7377430.52147
5538,1521468.05180000000,7349970.80730
5539,1525540.64507000000,7350000.71710
5540,1498557.19204000000,7354127.58268
5541,1558337.36982000000,7417990.64525
5542,1494959.48280000000,7438826.34927
5543,1502599.18256000000,7390170.05854
5544,1507825.07422000000,7354047.30827
5545,1489585.08558000000,7425572.16065
5546,1507833.63851000000,7347411.53474
5547,1494842.41299000000,7385427.77754
5548,1507889.92550000000,7359324.85162
5549,1489287.47015000000,7354193.86102
5550,1536673.26159000000,7385228.03694
5551,1513151.59874000000,7354025.38534
5552,1518429.04633000000,7353980.19164
5553,1539332.51279000000,7382691.68678
5554,1507899.80766000000,7361031.45967
5555,1505871.62200000000,7367311.07401
